#key	synopsis
A.E. (USA) (Proto 2) (1984-01-04)	Ein Port des klassischen Computerspiels A.E. Es ist ein ungewöhnlicher 5200-Prototyp. Es wurde nie von Atari angekündigt, noch wurde es in internen Dokumenten erwähnt. In der Tat erschien A. E. gerade aus heiterem Himmel eines Tages, als ein Sammler eine Kopie in einer Kiste mit alten 5200 Prototypen fand. Warum Atari erwägt, ein zwei Jahre altes Computerspiel auf die 5200 zu portieren, ist unklar, aber die Ergebnisse waren einzigartig ... A.E. ist ein Arcade-Stil-Shooter, in dem Sie Wellen von bösen fliegenden mechanischen Stachelrochen abschießen, um Ihren Planeten zu retten. Für den Fall, dass Sie sich über den Namen wundern, steht A.E. für Anti Environmental, da die bösen Stringrays die Umgebung zerstören wollen (mmkay ...). Warum die Programmierer sich dafür entschieden haben, Stachelrochen als Feind zu fliegen, ist jedermanns Vermutung, aber ich ziehe es vor, sie als böse Außerirdische von einer mysteriösen Angriffskraft zu betrachten, die als A.E bekannt ist. So oder so, diese kleinen Kerle sind tödlich!
Activision Decathlon, The (USA)	Wie der Name schon sagt, spielen Sie als Zehnkämpfer bei seinen 10 Disziplinen (100 Meter, Weitsprung, Kugelstoßen, Hochsprung, 400 Meter, 110 Meter Hürden, Diskuswurf, Stabhochsprung, Speerwurf und 1500 Meter). Das Spiel ist eine Portierung des Atari 2600-Titels. Es kann mit bis zu vier Spielern gespielt werden. Das Gameplay ist ein Klassiker der damaligen Zeit: Schütteln Sie den Joystick von rechts nach links, um die Geschwindigkeit zu erhöhen, und den Feuerknopf, um zu springen oder zu werfen.
Asteroids (USA) (Proto) (Final)	Ihr Schiff ist irgendwo zwischen den Planeten Ortanus und Erde gefangen und wird plötzlich von einem Feld massiver Asteroiden umgeben. Und als ob das nicht genug wäre, werden Sie von einer Gruppe außerirdischer Untertassen überrascht angegriffen. Schnell übernehmen Sie die Kontrolle, um Ihr Schiff vor der drohenden Zerstörung zu bewahren. Sie müssen den entgegenkommenden Asteroiden aus dem Weg gehen. Richten Sie Schilde ein, um Ihr Schiff zu schützen. Drehen Sie sich im Hyperraum um und lassen Sie die Asteroiden von hinten angreifen. Jetzt liegt alles in Ihren Händen. Viel Glück !
Astro Chase (USA)	An Bord Ihres Shuttles müssen Sie die Erde vor dem feindlichen Angriff retten. Wenn Sie in der Nähe des Landes bleiben, werden feindliche Schiffe zerstört, die versuchen, sich dem Land zu nähern.
Astrogrover (USA) (Proto)	Astro-Grover ist ein Lernspiel für einen Spieler, das auf der Sesamstraßen-Reihe basiert. Es bietet eine spielerische Umgebung, in der Kinder das Zählen, Addieren und Subtrahieren üben. Das Spiel hilft Kindern, auf fünf verschiedene Arten mit Zahlen umzugehen (Wie viele Zips?, Beam That Number, Adding Countdown, Take it Away Zips!, Sum Up Sum Down) – unterstützt von Grover und den Zips vom Planeten Zap.
Ballblazer (USA)	Im Jahr 3037 ist die wettbewerbsfähigste Sportart im bekannten Universum Ballblazer. Ballblazer ist ein futuristisches 3D-Fußballspiel, bei dem der Spieler (in einem Rotofoil) auf einem individuellen Spielfeld von 1155 Quadraten (dem Raster) sitzt, das in einer First-Person-Perspektive dargestellt wird. Das Ziel des Spielers ist es, einen schwebenden Ball (Plasmorb) in das Tor des Gegners (Goalbeams) zu werfen. Ein Spieler kann gegen einen menschlichen Gegner oder den Computer antreten. Das Spiel ermöglicht es, gegen den Computer oder gegen einen anderen Menschen zu spielen.
Barroom Baseball (USA) (Proto 2) (1983-11-21)	Barroom Baseball ist ein unveröffentlichtes Spiel, das 1983 von Atari für die nie veröffentlichte „Arcade“-Version des Atari 5200 entwickelt wurde (daher der Name Bar Room). Es handelt sich um eine modifizierte und vereinfachte Version von RealSports Baseball. Es handelte sich um ein zeitlich begrenztes Spiel, das den Einsatz von Münzen oder Jetons erforderte, um das Spiel fortzusetzen.
Battlezone (USA) (Proto 2)	Eine Portierung des Battlezone-Arcade-Spiels für den Atari 5200. Wie im Arcade-Spiel fahren Sie einen Panzer und schießen auf feindliche Panzer, während Sie versuchen, deren Beschuss in einer 3D-Umgebung auszuweichen. Leider wurde es nie veröffentlicht und existiert nur als Prototyp. Der Prototyp scheint weitgehend vollständig zu sein, die Kollisionserkennung scheint jedoch manchmal deaktiviert und nicht optimiert zu sein. Es ersetzt auch einige der Arcade-Vektorgrafiken durch Bitmaps, wahrscheinlich aufgrund der Einschränkungen des Atari 5200. Sie können dieses Spiel auch mit zwei Joysticks spielen, was Ihnen bei der Steuerung des Spiels helfen soll, anstatt nur mit einem, wenn Sie daran gewöhnt sind dazu.
Beamrider (USA)	Beamrider ist ein 3D-Shoot'em-Up. Sie steuern ein Raumschiff, das für die Verteidigung der Erde verantwortlich ist. Bewaffnet mit Lasern und Torpedos, einer begrenzten Anzahl von drei pro Level, entwickeln Sie sich in 99 Sektoren (Levels) durch ein Gitter, das den Schild darstellt, der die Erde schützen soll. Ihr Schiff bewegt sich auf der horizontalen Linie am unteren Bildschirmrand und Sie können, genau wie die Feinde, auf jede der fünf vertikalen Linien schießen. Nachdem Sie die fünfzig Feinde getötet haben, aus denen jedes Level besteht, gelangen Sie zum nächsten, dessen Schwierigkeit alle 16 Sektoren mit neuen Feindtypen steigt. Das Spiel ist eine Portierung des auf Intellivision veröffentlichten Originals.
BerZerk (USA)	Sie wurden in ein von Robotern verseuchtes Gebäude geschickt und müssen Ihr Bestes tun, um es aufzuräumen. Jeder Raum hat in der Mitte mehrere Wände, die Ihre Bewegungsfreiheit einschränken. Es wird eine Reihe von Feinden im Raum geben. Auf den ersten Bildschirmen sind sie möglicherweise stationär und feuern nicht, aber nach ein paar Levels können sie in mehrere Richtungen feuern. Sie können in 8 Richtungen schießen, aber Sie können nicht diagonal schießen, während Sie sich bewegen. An der Seite jedes Zimmers befinden sich Öffnungen, durch die Sie vor oder nach der Reinigung des Zimmers hinausgehen können (für die Reinigung gibt es einen Bonus). Pro 2000 Punkte erhalten Sie ein Extraleben.
Black Belt (USA) (Proto 3)	Dieses Spiel ist leider unvollendet und unveröffentlicht, es könnte die Referenz vor Karateka gewesen sein. Sie müssen Ihren Schwierigkeitsgrad auswählen und vorankommen, indem Sie Ihre Gegner in acht Räumen bekämpfen. Jede der neun Tasten auf der Tastatur des Controllers führt eine Karate-Bewegung aus. Da die Kollisionen nicht programmiert sind, können Sie Ihre Gegner nicht treffen und somit im Spiel nicht vorankommen.
Blaster (USA) (Proto)	Der von Vid Kidz für Williams entwickelte Blaster wurde für Arcade-Automaten veröffentlicht. Interessant ist, dass die nie veröffentlichte Atari 5200-Version vor dem Arcade-Spiel erstellt wurde. Blaster ist eine inoffizielle Fortsetzung von Robotron 2084 (das Spiel spielt im Jahr 2085), es ist ein 3D-Shooter mit für die damalige Zeit beeindruckender Grafik. Der Spieler sitzt im Cockpit eines Raumschiffs und kann sich über den gesamten Bildschirm in alle Richtungen bewegen. Das Spiel besteht aus vier Levels, in denen Sie Hindernissen ausweichen, Menschen retten und außerirdische Feinde besiegen müssen. Wenn Sie das letzte Level überstehen, beginnt das Spiel erneut mit einem höheren Schwierigkeitsgrad.
Blue Print (USA)	Deine Freundin Daisy ist in Schwierigkeiten! Ollie Org verfolgt sie (oben auf dem Bildschirm) und Sie müssen ihr zu Hilfe kommen. Um Ollie zu stoppen, bevor die Zeit abläuft, müssen Sie eine Maschine bauen. Der Plan der Maschine befindet sich am unteren Bildschirmrand. Sie müssen also nur die Münzen finden, die in den vielen Häusern der Stadt versteckt sind, die ein Labyrinth bilden. Wenn Sie einen Raum gefunden haben, bringen Sie ihn wieder in den Plan ein. Wenn alle Teile zusammengebaut sind, drücken Sie den Startknopf und die Maschine ist betriebsbereit! Um Ihre Aufgabe zu erschweren, stehen Ihnen mehrere Hindernisse im Weg. Wenn man ein Haus betritt, das keine Zimmer hat, kommt man mit einer Bombe wieder heraus. Sie müssen sich beeilen, um es in die Grube (Monstergrube) zu bringen, bevor es explodiert! Von Zeit zu Zeit fällt ein Blumentopf vom oberen Bildschirmrand. Wenn er dich trifft, verlierst du ein Leben. Sie sollten sich auch vor Fuzzy Wuzzy in Acht nehmen, der wahllos durch die Nachbarschaft streift. Eine Begegnung mit ihm kann ebenfalls tödlich sein! Der hinterhältige Pete versteckt sich im Brunnen, er kann hin und wieder herauskommen und den Startknopf drücken, bevor Ihre Maschine fertig ist. Wenn das passiert, musst du Pete zurück zum Brunnen bringen und alle Teile der Maschine wieder zusammenbauen. Das Spiel ist eine Portierung der Arcade-Version.
Bounty Bob Strikes Back! (USA)	Bounty Bob Strikes Back ist die Fortsetzung des Miner 2049er-Spiels und bietet das gleiche Gameplay. Diese Version ist eine Portierung der ersten 8-Bit-Version von Atari. Das Ziel besteht darin, jeden Zentimeter der 25 Minen abzudecken und dabei den verstrahlten Monstern auszuweichen. Dazu können Sie springen oder die verschiedenen verfügbaren Objekte (Leitern, Teletransporter, Kanonen usw.) verwenden und auf die Wasserfälle achten könnte tödlich sein.
Buck Rogers - Planet of Zoom (USA)	Buck Rogers – Planet Of Zoom liegt irgendwo zwischen einem Rennspiel und einem „Rail-Shooter“. In einem schnellen Pseudo-3D steuern Sie ein Schiff, mit dem Sie im Slalom zwischen durch Pylonen abgegrenzten Toren fahren sowie feindlichen Schiffen ausweichen und auf sie schießen müssen. Das Spiel ist eine Portierung der Arcade-Version und basiert selbst auf dem Comic-Universum von Buck Roger.
Carol Shaw's River Raid (USA)	River Raid ist ein vertikal scrollendes Actionspiel. Sie fliegen mit einem Jet einen Fluss hinauf, um Brücken zu zerstören, die für den Feind lebenswichtig sind. Der Fluss ist jedoch stark bewacht, und Ballons, Schiffe, Hubschrauber und feindliche Flugzeuge versuchen, Sie aufzuhalten. Unterwegs müssen Sie über Tankstellen fliegen, um Ihren Jet zu tanken und weiter zu fliegen. Das Flugzeug ist mit einer Kanone mit unbegrenzter Munition bewaffnet. Es kann verwendet werden, um feindliche Fahrzeuge und Brücken zu zerstören, aber ein unachtsamer Spieler kann versehentlich eine Tankstelle zerstören. Eine Kollision mit den Flussufern oder mit dem feindlichen Flugzeug zerstört Ihr Flugzeug und lässt Sie ein Leben verlieren.
Centipede (USA)	Wagen Sie sich in einen verzauberten Wald voller Zauberpilze, in dem ein riesiger Tausendfüßler herrscht, unterstützt von Spinnen, Skorpionen und giftigen Flöhen. Du wirst gegen diese bösen Kreaturen kämpfen, die mit drei Zauberstäben bewaffnet sind. Wenn sie dich erreichen, bevor du sie eliminierst, reißen sie dir deinen Zauberstab ab. Aber seien Sie nicht schüchtern, stehen Sie auf und greifen Sie an!
Choplifter! (USA)	Choplifter ist ein seitlich scrollendes Action-/Arkade-Spiel, in dem Sie das Kommando über einen Kampfhubschrauber übernehmen. Ihre Mission: Gehen Sie hinter die feindlichen Linien und retten Sie bis zu 16 Geiseln pro Level. Aber seien Sie vorsichtig, denn Panzer und feindliche Flugzeuge werden versuchen, Sie aufzuhalten - und sie werden nicht aufhören zu schießen, während Sie die Geiseln retten!
Congo Bongo (USA)	Bereiten Sie sich auf Abenteuer mit diesem Entdecker vor, der auf seiner Suche vorankommen muss. In jeder Szene hindern dich ein Gorilla, andere Tiere oder Krokodile daran, dich vorwärts zu bewegen, indem sie verschiedene Projektile auf dich werfen oder dich angreifen. Ziemlich schwierig, aber kurze Spieldauer.
Countermeasure (USA)	Terroristen haben die Kontrolle über mehrere Raketensilos übernommen und planen, sie auf Washington DC abzufeuern. Ihre Aufgabe ist es, sie zu stoppen. Dazu haben Sie zwei Möglichkeiten: Zerstören Sie sie oder versuchen Sie, sie mithilfe eines Drei-Buchstaben-Codes zu entschärfen, dessen Hinweise in den Depots zu finden sind. Sie haben zehn Minuten Zeit, um die Aufgabe zu erledigen, und das wird nicht so einfach sein, die Terroristen haben auch die Verteidigung übernommen.
