#key	synopsis
3-D Asteroids (USA) (Demo)	Comme son nom l'indique, 3-D Asteroids est une démo créée par John Seghers comportant des astéroïdes en 3D. Selon John, cette démo a été créée pour répondre à la version GCC d'Asteroids pour le 7800 (alors appelée 3-D Asteroids) qui était en cours de création à la même époque. Le but était de démontrer que le 5200 pouvait lui aussi afficher des astéroïdes en 3D. On ne sait pas si cette démo était destinée à être une simple démonstration de faisabilité ou une idée pour un nouveau jeu. Comme il s'agit uniquement d'une démo, il n'y a pas grand-chose à faire dans ce prototype. Des grappes d'astéroïdes en 3D dérivent à l'écran en tournant sur elles-mêmes. Après un court instant, ils commencent à se fragmenter en astéroïdes de plus en plus petits jusqu'à ce que l'écran entier soit rempli de minuscules astéroïdes. Peu de temps après, les astéroïdes disparaissent un à un jusqu'à ce que l'écran soit vide, puis la démo recommence.
A.E. (USA) (Proto 2) (1984-01-04)	Un portage du jeu informatique classique, A.E. (qui signifie Anti Environmental) est un prototype 5200 très inhabituel. Elle n'a jamais été annoncée par Atari ni mentionnée dans aucun document interne. A.E. est un jeu de tir de style arcade dans lequel vous devez abattre des vagues de mauvaises raies mécaniques volantes afin de sauver votre planète. La version Atari 5200 n'a que quatre niveaux contre dix pour les versions informatiques. Les temps de chargement des niveaux sont également plus longs en raison des contraintes matérielles de l'Atari 5200.
Activision Decathlon, The (USA)	Comme son nom l'indique, vous incarnez un décathlonien lors de ses 10 épreuves (100 mètres, saut en longueur, lancé du poids, saut en hauteur, 400 mètres, 110 mètres haies, lancé de disque, saut à la perche, lancé de javelot et 1500 mètres). Le jeu est un portage du titre de l'Atari 2600. il est jouable jusqu'à quatre joueurs. le gameplay est un classique de l'époque : secouer le joystick de droite à gauche pour prendre de la vitesse et le bouton de tir pour sauter ou lancer.
Asteroids (USA) (Proto) (Final)	Piégé dans l'espace quelque part entre les planètes Ortanus et Terre, votre vaisseau est soudain entouré d'un champ d'astéroïdes massifs. Et, comme si cela ne suffisait pas, un groupe de soucoupes extraterrestres vous attaque par surprise. Rapidement, vous prenez les commandes pour sauver votre vaisseau d'une destruction imminente. Vous devez vous éloigner de la trajectoire des astéroïdes qui arrivent. Mettez en place des boucliers pour protéger votre vaisseau. En hyperespace, retournez-vous et faites attaquer les astéroïdes par derrière. Tout est entre vos mains maintenant. Bonne chance !
Astro Chase (USA)	A bord de votre navette, vous devez sauver la terre de l'attaque ennemie. En restant à proximité de la terre, vous détruirez les vaisseaux hostiles qui tentent de s'y approcher.
Astrogrover (USA) (Proto)	Astro-Grover est un jeu éducatif pour un joueur, inspiré de la franchise Sesame Street. Il propose un environnement ludique où les enfants s'exercent à compter, additionner et soustraire. Il les aide à manipuler les nombres de cinq manières différentes (Combien de Zips?, Transférer ce nombre, Additionner le compte à rebours, Emporter les Zips!, Additionner l'addition) – avec l'aide de Grover et des Zips de la planète Zap.
Ballblazer (USA)	En l'an 3037, le sport le plus compétitif de l'univers connu est Ballblazer. Ballblazer est un jeu de football futuriste en 3D, dans lequel le joueur (à l'intérieur d'un Rotofoil) est installé sur un terrain de jeu individuel de 1155 carrés (la grille) présenté dans une perspective à la première personne. L'objectif du joueur est de lancer un ballon flottant (Plasmorb) à l'intérieur du but de l'adversaire (Goalbeams). Un joueur peut rivaliser avec un adversaire humain ou l'ordinateur. Le jeu permet de joueur contre l'ordinateur ou contre un autre humain.
Barroom Baseball (USA) (Proto 2) (1983-11-21)	Barroom Baseball est un jeu non publié, développé par Atari en 1983 pour l'Atari 5200 version &quot;arcade&quot; jamais sortie (d'où le Bar room). C'est une version modifiée et simplifiée de RealSports Baseball. Il s'agissait d'un jeu à durée limitée nécessitant l'utilisation de pièces ou jetons afin de continuer la partie.
Battlezone (USA) (Proto 2)	Un portage du jeu d'arcade Battlezone pour Atari 5200. Comme le jeu d'arcade, vous pilotez un char et tirez sur les chars ennemis tout en essayant d'éviter leurs tirs dans un environnement 3D. Il n'a malheureusement jamais été publié et n'existe que sous forme de prototype. Le prototype semble en grande partie terminé, mais la détection des collisions semble parfois désactivée et non optimisée. Il remplace également certains des graphismes vectoriels de l'arcade par des bitmap, probablement en raison des limitations de l'Atari 5200. Vous pouvez également jouer à ce jeu avec deux joysticks, qui est sensé vous aider à contrôler le jeu plutôt qu'à un seul, si vous vous y habituez.
Beamrider (USA)	Beamrider est un shoot'em up en 3D. Vous êtes aux commandes d'un vaisseau spatial en charge de défendre la terre. Armé de lasers et torpilles, en nombre limité de trois par niveau, vous évoluez sur 99 secteurs (niveaux) au travers d'un quadrillage représentant le bouclier sensé protéger la terre. Votre vaisseau se déplace sur la ligne horizontale en bas de l'écran et vous pouvez tirer, tout comme les ennemis, sur chacune des cinq lignes verticales. Après avoir abattu les cinquante ennemis qui composent chaque niveau, vous accédez au suivant dont la difficulté augmente avec de nouveaux types d'ennemis tout les 16 secteurs. Le jeu est un portage de l'original sorti sur intellivision.
