#key	synopsis
Ace of Aces (USA)	Sobrevoa a Europa no seu avião. O armamento foi escolhido de acordo com a sua missão: munições para a metralhadora, foguetes ou granadas, é importante não sobrecarregar o avião. Ace of Aces oferece uma vasta gama de opções de combate no seu menu. Cada uma delas corresponde a uma técnica particular: para além do combate aéreo, é necessário destruir também um comboio de mercadorias e parar os comboios marítimos. Estas duas últimas situações permitem-lhe utilizar a escotilha de libertação da bomba. Pode navegar usando o mapa e a sua bússola. Infelizmente, uma vez abaixo do tecto das nuvens, não se pode esperar ver o inimigo através do cockpit... O comboio ou navios só são visíveis através da escotilha do umbigo do avião, e depois só quando se atinge a altitude correspondente.
Alien Brigade (USA)	Alien Brigade é um jogo de tiro com rolagem lateral semelhante ao Operation Wolf. Os alienígenas chegaram à Terra e fizeram uma lavagem cerebral em soldados e civis para dominar o mundo. Sua tarefa é detê-los! Em cada um dos cinco níveis, você terá um objetivo diferente a cumprir, incluindo salvar civis e destruir instalações alienígenas. Ao longo dos níveis, haverá vários alienígenas e pessoas que sofreram lavagem cerebral em que você precisará atirar, além de tanques de ataque, helicópteros e muito mais. Depois de atirar nos inimigos, às vezes um bônus pode ser deixado para trás. Se você atirar nele, poderá ganhar munição adicional, armas mais potentes ou mais saúde. Se você não atirar rápido o suficiente e for atingido por fogo inimigo, sua saúde diminuirá lentamente; o jogo termina quando toda a sua saúde acabar.
Ballblazer (USA)	No ano 3037, o desporto mais competitivo do universo conhecido é o Ballblazer. O Ballblazer é um jogo de futebol 3D futurista, no qual o jogador (dentro de um Rotofoil) é colocado num campo de jogo individual de 1155 quadrados (a grelha) apresentado numa perspectiva de primeira pessoa. O objectivo do jogador é lançar uma bola flutuante (Plasmorb) para a baliza do adversário (Goalbeams). Um jogador pode competir com um adversário humano ou com o computador. O jogo pode ser jogado contra o computador ou contra outro humano.
Centipede (USA)	Você vive em um canteiro de cogumelos encantado, repleto de insetos irritantes com poderes mágicos que avançam em sua direção. Enquanto a Centopeia percorre a tela de um lado para o outro, ela esbarra em cogumelos, o que a força a descer rapidamente pela tela. Você é o exterminador de insetos e deve destruir cada segmento da Centopeia antes que ela chegue à parte inferior da tela e o destrua. Cuidado: os segmentos podem se dividir em várias novas Centopeias. Quando uma Centopeia inteira é destruída, uma nova surge no topo da tela para atacar. A aranha saltadora não é bloqueada pelos cogumelos e pode saltar sobre eles; ela elimina qualquer cogumelo que toca. O Escorpião Veloz e venenoso atravessa o canteiro de repente, envenenando todo cogumelo que toca. Quando uma Centopeia toca um cogumelo envenenado, ela enlouquece e avança diretamente contra você e sua arma. A Pulga Frenética pode criar um cogumelo onde quer que pouse, mas sua picada mortal destruirá sua arma se ela tocar em você.
Choplifter! (USA)	Choplifter é um jogo de ação / arcade de rolagem lateral que coloca você no controle de um helicóptero de ataque. Sua missão: chegar atrás das linhas inimigas e resgatar até 16 reféns por nível. Tenha cuidado, entretanto, porque os tanques e aviões inimigos tentarão pará-lo - e eles não irão parar de atirar enquanto você resgata os reféns!
Commando (USA)	Várias fases aguardam o seu Comando ultra-resistente nesta adaptação para arcade. Armado apenas com um fuzil padrão e algumas granadas, você deve enfrentar hordas de nazistas. Alguns vagam a céu aberto, enquanto outros escolheram esconderijos que exigem uma abordagem por ângulos específicos. Árvores, rios e pontes criam um terreno variado, semelhante a um cenário de combate, e devem ser levados em conta na sua estratégia. É possível coletar granadas extras — itens que certamente serão necessários, pois permitem eliminar inimigos à distância e, assim, evitar alguns disparos adversários.
Crack'ed (USA)	Como ornitólogo profissional, você fica empolgado ao descobrir que alguns raros calaus sul-americanos fizeram ninho na sua &quot;velha árvore&quot;. Mas, enquanto os calaus saem para se alimentar, um grupo de pássaros azuis, corujas e cobras travessos começa a atacar os ninhos e roubar os ovos. Você pega seu estilingue e começa a acertar as criaturas invasoras. Mas precisa ter cuidado: se acertar um pássaro que esteja carregando um ovo, ele deixará o ovo cair, e você terá de agir rápido para pegá-lo antes que atinja o chão e devolvê-lo ao ninho. Ao mesmo tempo, deve ficar atento às cobras que podem estar se aproximando sorrateiramente dos ninhos para devorar os ovos. Se conseguir proteger os ovos por tempo suficiente, poderá levá-los para outro local de nidificação.
Crossbow (USA)	Em Crossbow, você e vários amigos tentam atravessar diversas paisagens perigosas para recuperar tesouros roubados do castelo do Mestre do Mal. Todos os membros do seu grupo estão desarmados, mas você carrega uma besta. Com ela, você precisa disparar contra quaisquer obstáculos ou inimigos hostis que surjam no caminho dos seus amigos enquanto eles atravessam a tela. A perspectiva é em primeira pessoa, e cada membro do grupo caminha, um por um, da esquerda para a direita da tela. Há muitas paisagens diferentes para atravessar, cada uma com sua própria variedade de perigos: desertos com escorpiões, cavernas de gelo, selvas com macacos hostis, um vulcão que expele lava e até mesmo o castelo fortemente guardado. O jogo começa com dois amigos no seu grupo, e outros se juntam a ele após a conclusão de certas partes do jogo. O jogo termina quando todos os membros do seu grupo são eliminados.
Dig Dug (USA)	Em Dig Dug, faça uma guerra subterrânea com o seu arpão de confiança! Vai precisar de derrotar o duro Pooka e o feroz Fygar para avançar para o próximo nível. Rebenta com os teus inimigos para que eles rebentem ou atirem pedras sobre eles! Receberá pontos por se livrar deles ou por recolher itens de bónus. Este jogo clássico é tanto um jogo de acção arcade da velha escola como um jogo de estratégia. Atraia os seus inimigos para onde quer que eles estejam e esmague-os com as rochas!
Donkey Kong (USA)	O jogo se passa em uma série de plataformas, onde o jogador assume o papel de Mario, um encanador corajoso, em uma missão para resgatar sua amada, Pauline, sequestrada por Donkey Kong, um imenso gorila. O jogo é uma corrida contra o tempo, com Mario enfrentando obstáculos como barris, plataformas móveis e outros perigos enquanto tenta subir os níveis de uma construção cheia de desafios. O objetivo é alcançar Donkey Kong no topo da tela e salvar Pauline, mas o gorila vai lançar barris e outros obstáculos para impedir que Mario consiga salvar a donzela em perigo. Para ajudar a cumprir sua missão você deve encontrar itens especiais que te ajudarão a superar os desafios e alcançar a vitória.
Donkey Kong Junior (USA)	Mario sequestrou o pai de Junior!Donkey Kong Jr. foi lançado originalmente para arcades em 1982 como uma sequência de Donkey Kong. Neste jogo, Mario assume o papel de antagonista; ele finalmente capturou Donkey Kong e o aprisionou em uma jaula trancada. No controle de Donkey Kong Jr., os jogadores devem atravessar quatro fases diferentes (Vines, Springboard, Chains e Mario's Hideout) na tentativa de encontrar chaves para libertar o pai do pequeno macaco.Ao longo do caminho, Mario envia Snapjaws, pássaros roxos que mergulham em direção ao jogador, e faíscas elétricas para tentar deter Junior. Junior pode se defender derrubando frutas encontradas nas fases sobre a cabeça de seus inimigos. Quanto mais inimigos uma fruta atingir durante a queda, maior será a pontuação de bônus obtida.Junior também pode evitar inimigos com mais facilidade segurando-se em duas correntes ou cipós simultaneamente para subir mais rápido, ou saltando sobre os adversários.
