#key	synopsis
Ace of Aces (USA)	Sorvolate l'Europa con il vostro aereo. L'armamento è stato scelto in base alla missione: munizioni per la mitragliatrice, razzi o granate, è importante non sovraccaricare l'aereo. Ace of Aces offre un'ampia gamma di opzioni di combattimento nel suo menu. Ognuno di essi corrisponde a una tecnica particolare: oltre al combattimento aereo, bisogna distruggere un treno merci e fermare i convogli marittimi. Queste ultime due situazioni consentono di utilizzare il portello di sgancio della bomba. È possibile navigare utilizzando la mappa e la bussola. Purtroppo, una volta scesi sotto il tetto delle nuvole, non ci si può aspettare di vedere il nemico attraverso l'abitacolo... Il treno o le navi sono visibili solo attraverso il portello ventrale dell'aereo, e solo quando si raggiunge la quota corrispondente.
Alien Brigade (USA)	Alien Brigade è uno sparatutto a scorrimento laterale simile a Operation Wolf. Gli alieni sono arrivati ​​sulla terra e hanno fatto il lavaggio del cervello a soldati e civili per conquistare il mondo. Il tuo compito è fermarli! In ciascuno dei cinque livelli avrai un obiettivo diverso da completare, incluso il salvataggio di civili e la distruzione di installazioni aliene. In tutti i livelli ci saranno numerosi alieni e persone a cui è stato fatto il lavaggio del cervello che dovrai sparare, oltre ad attaccare carri armati, elicotteri e altro ancora. Dopo aver sparato ai nemici a volte può essere lasciato un bonus; se spari a questo, puoi guadagnare munizioni aggiuntive, armi più potenti o maggiore salute.
Asteroids (USA)	Asteroids è uno sparatutto multidirezionale con un concetto semplice. Il giocatore controlla un'astronave, mostrata in vista dall'alto e di fronte a campi di asteroidi e dischi volanti. L'obiettivo è sopravvivere il più a lungo possibile distruggendo asteroidi e dischi per guadagnare punti.
Ballblazer (USA)	Ballblazer è un semplice gioco in stile sportivo con somiglianze con il basket e il calcio. Ogni lato è rappresentato da un'imbarcazione chiamata &quot;rotofoil&quot;, che può essere controllata da un giocatore umano o da un &quot;droide&quot; controllato dal computer con dieci livelli di difficoltà. (Il gioco consente incontri umani contro umani, umani contro droidi e droidi contro droidi.) L'obiettivo di base del gioco è segnare punti sparando o portando un hoverball sul bersaglio dell'avversario. Il gioco si svolge su un campo da gioco piatto a scacchiera, con la metà dello schermo di ogni giocatore presentata in una prospettiva in prima persona.
Barnyard Blaster (USA)	Tu e tuo nonno avete appena messo i risparmi di una vita nell'acquisto di una piccola fattoria di pochi acri per coltivare ortaggi e allevare cavalli, un posto dove scappare dalla battaglia della vita di città. Ma scopri che l'intera fattoria è piena di cose che sono determinate a scacciarti. Barnyard Blaster è un gioco di tiro a segno da utilizzare con la pistola leggera Atari XG-1 o il joystick. Ci sono tre livelli più un livello bonus. Il tuo obiettivo è liberare la tua fattoria dai parassiti sparando a bersagli in ciascuno dei tre livelli.
Basketbrawl (USA)	Nel disperato tentativo di fermare le guerre tra bande nei centri urbani, i leader della città organizzarono un campionato di basket. Il campionato dovrebbe giocare su tre campi: una strada, una discarica e un tetto. Il sindaco ha pensato che un'amichevole partita a canestro sarebbe stata un modo molto più pacifico per risolvere le controversie. Si era sbagliato. Puoi scegliere le modalità di gioco 1 contro 1 o 2 contro 2. Ci sono sei personaggi tra cui scegliere (dieci nella versione Atari Lynx); ognuno con i propri attributi di salute, velocità e potenza. Ogni giocatore senza la palla può saltare per bloccare un tiro o prendere a pugni l'avversario per prendere la palla.
Centipede (USA)	Gioca nei panni di un disinfestatore per distruggere gli invasori. Usando la tua pistola, devi distruggere ondate di millepiedi (millepiedi) che scendono dalla parte superiore dello schermo. I funghi sono sparsi sullo schermo e il centopiedi scende una linea ogni volta che incontra un fungo. Dovresti anche evitare e distruggere ragni, pulci e scorpioni e fare attenzione ai funghi velenosi che potrebbero scendere a spirale lungo il Centipede al tuo livello. Distruggi il millepiedi per passare all'ondata successiva...
Choplifter! (USA)	Choplifter è un gioco d'azione/arcade a scorrimento laterale che ti mette al comando di un elicottero d'attacco. La tua missione: vai dietro le linee nemiche e salva fino a 16 ostaggi per livello. Fai attenzione, però, perché i carri armati e gli aerei nemici cercheranno di fermarti e non smetteranno di sparare mentre salvi gli ostaggi! Originariamente rilasciato per i computer Apple II, Choplifter è stato successivamente portato per la sala giochi e un certo numero di console per videogiochi.
Commando (USA)	Diversi livelli attendono il tuo super duro Commando in questa conversione arcade. Armato solo con un fucile standard e alcune granate, dovrai affrontare orde di nazisti. Alcuni vagano all'aperto, mentre altri hanno individuato dei nascondigli, a cui devi avvicinarti da determinate angolazioni. Alberi, fiumi e ponti creano un terreno vario simile a un combattimento e devono essere incorporati nel tuo modo di pensare. È possibile raccogliere granate extra e saranno sicuramente necessarie, poiché ti consentono di uccidere a distanza e quindi evitare alcuni colpi nemici.
Crack'ed (USA)	Come ornitologo professionista, sei entusiasta di scoprire che alcuni rari buceri sudamericani hanno nidificato nel tuo &quot;vecchio tuorlo&quot;. Ma mentre i buceri sono fuori a mangiare, un gruppo di dispettosi uccelli azzurri, gufi e serpenti iniziano a razziare i loro nidi e a rubare le uova. Tiri fuori la tua fionda e inizi a colpire le creature predoni. Ma devi stare attento. Se colpisci un uccello che trasporta un uovo, questo lascia cadere l'uovo e devi agire in fretta per catturarlo prima che tocchi terra e riportarlo in un nido. Allo stesso tempo, devi prestare attenzione ai serpenti che potrebbero avvicinarsi di soppiatto ai nidi e divorare le uova. Se riesci a proteggere le uova abbastanza a lungo, puoi portarle in un altro sito di nidificazione.
