#key	synopsis
Aircars (USA) (Beta) (1994-11-14)	&quot;AirCars&quot; si svolge in futuro dopo un olocausto nucleare. La grande organizzazione E.B.N.E.R.S. sta tramando per conquistare il mondo e ha sviluppato avanzati sistemi di campo di forza, teletrasporto e AirCar alimentate a energia nucleare. Per fermare il piano, il tuo gruppo ruba piani, costruisce la propria AirCar e parte per distruggere tutte le basi, 28 conosciute e innumerevoli sconosciute, dislocate in tutto il mondo. Puoi scegliere di giocare in singolo, in modalità due giocatori utilizzando un JagLink, o fino a 8 giocatori utilizzando i CatBoxes della ICD. Sullo schermo e sul radar, l'AirCar di ciascun giocatore viene visualizzata con un colore diverso per aiutare a distinguere i buoni dai cattivi. Ci sono 3 livelli di difficoltà. Utilizzerai il pannello degli strumenti della cabina di pilotaggio per pilotare l'AirCar, selezionare armi e visualizzare il radar, oltre a combattere i nemici in volo e colpire obiettivi terrestri. Le caratteristiche includono un vero suono 3D, una voce del computer (che può essere disattivata se desiderato) e musica durante l'introduzione e le pause tra i livelli.
Alien vs Predator (World)	&quot;Aliens versus Predator&quot; è uno sparatutto in prima persona per Jaguar. Offre la possibilità di giocare come un Marine, un Alien o un Predator, ciascuna razza con punti di forza e debolezze unici. Le tre campagne si svolgono in una colonia spaziale di marines assediata da alieni e su cui una nave dei Predator è discretamente atterrata per cercare di uccidere la regina aliena!
Atari Karts (World)	Atari Karts è un videogioco di corse con go-kart simile a Super Mario Kart nel suo gameplay. Come molti altri giochi di kart, mette l'accento sull'uso di oggetti raccolti durante il percorso per rallentare i concorrenti. Il gioco presenta una sola modalità di gioco, ovvero un torneo a punti. Sono disponibili 4 livelli di difficoltà per i 3 tornei presenti. Dopo aver completato tutte le coppe a tutti i livelli di difficoltà, è possibile sfidare il &quot;boss&quot; in una corsa. Se si riesce a sconfiggere il boss, diventa un personaggio giocabile. I vari tornei possono essere giocati sia in singolo che in due giocatori con lo schermo diviso.
Attack of the Mutant Penguins (World)	Nella lontana galassia di Bleurggh, una banda di alieni malvagi (ma relativamente stupidi) ha captato alcuni segnali televisivi della Terra. Sfortunatamente per loro, hanno sintonizzato solo su un programma sulla fauna selvatica. Hanno pensato che la Terra sarebbe stata una preda facile da invadere, così si sono travestiti come i suoi abitanti: i pinguini! La notizia dell'invasione è arrivata ai campioni della giustizia intergalattica, Bernard e Rodney. Ora, con il loro aiuto, devi impedire ai pinguini mutanti alieni di attivare la Scala del Destino e distruggere la Terra. Sei pronto per la sfida?
Barkley Shut Up and Jam (USA) (Beta)	Barkley Shut Up and Jam! è un videogioco di basket che presenta un gameplay arcade simile a NBA Jam della Midway, ma segue da vicino le regole viste nel basket da strada. I giocatori competono contro avversari controllati dal computer o contro altri giocatori in partite disputate in varie città degli Stati Uniti.
Breakout 2000 (USA, Europe)	&quot;Breakout 2000&quot; è l'aggiornamento per Atari Jaguar del classico gioco arcade di Atari, Breakout. La premessa di Breakout è quella di far rimbalzare una palla su una paddle in una serie di blocchi che scompaiono quando vengono colpiti. Mentre il Breakout originale, incluso in questa versione, presenta semplici rettangoli che rappresentano la palla e la paddle, Breakout 2000 ha vistose grafiche pre-renderizzate in 3D.
Brutal Sports Football (World)	Simile a Speedball 2 in molti modi, questo è un gioco di sport ultra violento. Le partite durano 7 minuti e l'obiettivo è portare la palla in porta a ciascuna estremità, sorvegliata da un portiere. La palla può essere lanciata o calciata ed è un ovale, con conseguenti frequenti calci su e giù. Il gameplay è veloce e fluido e ha una regola: se non riesci a prendere la palla, prendi l'uomo e decapita se possibile. Sul campo compaiono oggetti bonus e non bonus, come bombe da lanciare agli avversari, conigli per accelerare il giocatore attuale o tartarughe per rallentarli. Le squadre sono composte da umani e alieni, molti dei quali hanno le proprie abilità uniche. C'è molto sangue e arti che si agitano, che danno alle cose un bordo orribilmente umoristico. Ci sono quattro campionati per avanzare, più una coppa a eliminazione diretta e partite di singolare.
Bubsy in Fractured Furry Tales (World)	Solo Bubsy può proteggere i bambini del mondo da queste storie assurde e racconti intricati mentre salta e corre attraverso 15 capitoli frenetici di divertimento peloso e favoloso. Nella Terra delle Fiabe, Bubsy partecipa a un bizzarro party del tè, scala un gigantesco fagiolo, viaggia sott'acqua (senza bagnare le sue zampette), si dirige nel deserto di Ali Baba e incontra persino Hansel e Gretel, che dovrebbero essere accusati di rapimento.
Cannon Fodder (World)	Guidate una squadra di un massimo di sei soldati attraverso diverse zone di battaglia in questo gioco d'azione/strategia dall'alto verso il basso. Si seleziona un soldato o un gruppo e si clicca su un pulsante per spostarlo in una determinata posizione e su un altro per sparare a un nemico. È anche possibile raccogliere granate o razzi che possono essere utilizzati per distruggere gruppi di nemici, edifici o determinati veicoli. Ogni missione ha un obiettivo specifico e alcune coinvolgono veicoli come i carri armati. Le truppe possono attraversare l'acqua ma non possono spararvi dentro, quindi trovare e controllare i ponti è spesso fondamentale. Potete sfruttare la disposizione degli alberi per trovare nascondigli da cui sparare, ma fate attenzione ai soldati nemici che fanno lo stesso.
Checkered Flag (World)	&quot;Checkered Flag&quot; per Jaguar è un gioco di corse in stile F1 in 3D. Le funzionalità tipiche dei giochi di corse sono presenti: gara singola, pratica e torneo. Puoi scegliere di impostare una varietà di opzioni per ogni gara. Puoi selezionare diverse condizioni meteorologiche o configurare la tua auto per cambiare le sue caratteristiche di guida. Ci sono 10 diverse piste su cui gareggiare, ognuna con un tema diverso. Alcune si svolgono su spiagge soleggiate, altre in zone artiche.
